File,Frame,X,Y,Z,Reliability
-,592,0.306223,-0.408622,0.040278,0.69
-,593,0.305711,-0.421965,0.040581,0.89
-,594,0.305549,-0.435678,0.040791,1.04
-,595,0.304697,-0.447297,0.040285,0.88
-,596,0.30454,-0.45807,0.039168,0.95
-,597,0.303361,-0.466285,0.037476,1.03
-,598,0.302629,-0.4723,0.035778,0.97
-,599,0.301917,-0.477311,0.034197,1.12
-,600,0.301004,-0.481751,0.032233,1.01
-,601,0.300073,-0.485812,0.028427,1.07
-,602,0.298871,-0.489704,0.023594,1.05
-,603,0.296806,-0.489889,0.023157,1.02
-,604,0.295557,-0.48035,0.031405,1
-,605,0.29514,-0.465608,0.039434,0.98
-,606,0.295676,-0.447356,0.047262,0.89
-,607,0.297456,-0.42687,0.055101,0.92
-,608,0.299603,-0.404749,0.062931,0.82
-,609,0.301469,-0.382556,0.070713,1.25
-,610,0.303766,-0.360461,0.077844,0.82
-,611,0.305795,-0.339629,0.083537,0.57
-,612,0.307023,-0.319168,0.088027,0.81
-,613,0.307898,-0.300041,0.090935,0.67
-,614,0.307164,-0.279944,0.093003,1.04
-,615,0.307266,-0.260469,0.093611,0.74
-,616,0.306223,-0.239736,0.093874,0.85
-,617,0.304677,-0.217954,0.093844,0.72
-,618,0.302376,-0.194829,0.09347,0.67
-,619,0.299321,-0.1712,0.092687,0.91
-,620,0.29612,-0.146998,0.091598,0.75
-,621,0.29206,-0.122425,0.090496,0.61
-,622,0.287819,-0.097436,0.088939,0.75
-,623,0.283454,-0.071835,0.087617,0.67
-,624,0.279594,-0.045855,0.086077,0.83
-,625,0.276001,-0.01979,0.084837,0.83
-,626,0.272968,0.00675,0.083761,0.96
-,627,0.27149,0.033162,0.082954,0.67
-,628,0.270144,0.060179,0.083805,0.8
-,629,0.269441,0.08682,0.084599,0.84
-,630,0.268784,0.112994,0.085588,0.81
-,631,0.268699,0.138767,0.087624,0.83
-,632,0.269134,0.163513,0.090439,0.9
-,633,0.270507,0.187075,0.094588,0.93
-,634,0.272144,0.208906,0.100362,0.82
-,635,0.273839,0.228549,0.107289,0.86
-,636,0.275374,0.245992,0.114725,0.92
-,637,0.276033,0.26074,0.121996,0.83
-,638,0.275971,0.272564,0.128635,0.83
-,639,0.274996,0.281757,0.134324,0.87
-,640,0.273263,0.28776,0.138525,0.92
-,641,0.271431,0.290511,0.140908,0.87
-,642,0.270144,0.289976,0.140542,0.88
-,643,0.269464,0.286122,0.137446,0.95
-,644,0.270415,0.279283,0.131463,0.83
-,645,0.274081,0.269758,0.122548,0.73
-,646,0.278834,0.261473,0.112353,0.82
-,647,0.282746,0.255624,0.101298,0.84
-,648,0.28375,0.251446,0.088018,0.9
-,649,0.282417,0.245009,0.075905,0.94
-,650,0.282174,0.237295,0.068075,0.9
-,651,0.284924,0.227193,0.064822,0.85
-,652,0.286634,0.217257,0.063116,0.87
-,653,0.285644,0.207081,0.061959,0.92
-,654,0.285583,0.197052,0.060257,0.81
-,655,0.286496,0.186356,0.059002,0.8
-,656,0.286321,0.175436,0.058063,1.12
-,657,0.286536,0.164556,0.057193,1.13
-,658,0.28631,0.153874,0.056332,1.21
-,659,0.286529,0.143108,0.055208,1.03
-,660,0.286635,0.132979,0.054516,1.17
-,661,0.286609,0.122388,0.05374,0.78
-,662,0.286586,0.111932,0.052843,0.85
-,663,0.286654,0.101288,0.052091,1.21
-,664,0.286711,0.090527,0.051184,0.84
-,665,0.28689,0.079898,0.05032,0.82
-,666,0.287089,0.068891,0.049624,1.24
-,667,0.287325,0.058241,0.049314,1.28
-,668,0.287098,0.047458,0.048901,1.21
-,669,0.287005,0.0368,0.048689,0.92
-,670,0.287025,0.026074,0.048138,0.69
-,671,0.287181,0.015649,0.048123,0.96
-,672,0.287221,0.005015,0.047846,0.79
-,673,0.287251,-0.005671,0.047682,1.21
-,674,0.28736,-0.016223,0.047552,1.26
-,675,0.287316,-0.027231,0.047411,1.27
-,676,0.287554,-0.037952,0.04734,1.01
-,677,0.287681,-0.049039,0.046744,0.6
-,678,0.287825,-0.060172,0.046653,0.78
-,679,0.287883,-0.071064,0.046627,0.92
-,680,0.28792,-0.082187,0.046294,1.01
-,681,0.287764,-0.093864,0.045885,0.91
-,682,0.287815,-0.105094,0.045937,0.77
-,683,0.288047,-0.116546,0.045815,0.8
-,684,0.288108,-0.12815,0.045577,0.88
-,685,0.288152,-0.139315,0.045497,1.02
-,686,0.288201,-0.150837,0.045337,0.98
-,687,0.288266,-0.162591,0.045063,0.96
-,688,0.2882,-0.174405,0.0448,0.78
-,689,0.288553,-0.186221,0.044458,0.73
-,690,0.28836,-0.197951,0.044361,0.9
-,691,0.288304,-0.209949,0.044226,1.07
-,692,0.28848,-0.221987,0.043876,0.89
-,693,0.288259,-0.234247,0.043629,0.89
-,694,0.288401,-0.246346,0.043379,0.93
-,695,0.288658,-0.258533,0.043177,0.98
-,696,0.288795,-0.270745,0.042909,0.94
-,697,0.288887,-0.28296,0.042669,0.88
-,698,0.288919,-0.295295,0.042468,0.92
-,699,0.289067,-0.307723,0.042342,0.97
-,700,0.28927,-0.320435,0.042146,1.08
-,701,0.289252,-0.332627,0.041945,1.12
-,702,0.289214,-0.345108,0.041715,1.1
-,703,0.289279,-0.357747,0.041423,1.17
-,704,0.289921,-0.370991,0.041048,1.02
-,705,0.289951,-0.383917,0.04099,0.94
-,706,0.289931,-0.39696,0.040904,0.98
-,707,0.289662,-0.410426,0.041017,0.93
-,708,0.289848,-0.423922,0.041149,1.06
-,709,0.288999,-0.436975,0.041203,1.02
-,710,0.288475,-0.449826,0.040775,1.13
-,711,0.287828,-0.460745,0.039769,0.85
-,712,0.286931,-0.469764,0.038186,0.95
-,713,0.286074,-0.476796,0.036427,1
-,714,0.285393,-0.482392,0.034507,1.05
-,715,0.28478,-0.487949,0.032142,0.75
-,716,0.283015,-0.492423,0.030149,1.15
-,717,0.282496,-0.496721,0.026294,0.75
-,718,0.280231,-0.500549,0.021524,0.93
-,719,0.27767,-0.498362,0.020162,0.95
-,720,0.275606,-0.482278,0.027643,0.9
-,721,0.273887,-0.461336,0.033742,1.02
-,722,0.272813,-0.437507,0.039319,0.91
-,723,0.272655,-0.412212,0.043763,0.86
-,724,0.270838,-0.384853,0.048419,1.23
-,725,0.269623,-0.358117,0.051445,0.88
-,726,0.267505,-0.331035,0.053386,0.78
-,727,0.264864,-0.303579,0.054653,0.84
-,728,0.261679,-0.276178,0.055734,0.63
-,729,0.258926,-0.248249,0.055942,0.54
-,730,0.256463,-0.21993,0.055427,0.7
-,731,0.254348,-0.191217,0.054528,0.73
-,732,0.252578,-0.161661,0.053175,0.78
-,733,0.25028,-0.131278,0.052185,0.82
-,734,0.247721,-0.100679,0.051661,0.62
-,735,0.245129,-0.069543,0.051467,0.86
-,736,0.242556,-0.03827,0.051382,0.78
-,737,0.240015,-0.006686,0.051627,0.73
-,738,0.237739,0.024789,0.052582,0.83
-,739,0.235461,0.056365,0.054407,0.86
-,740,0.233251,0.087762,0.057074,0.82
-,741,0.231064,0.118898,0.060976,0.79
-,742,0.228917,0.149436,0.066561,0.67
-,743,0.227108,0.178849,0.074326,0.73
-,744,0.225703,0.206212,0.083954,0.91
-,745,0.224413,0.231816,0.094549,0.75
-,746,0.224195,0.254255,0.105898,0.82
-,747,0.224296,0.273633,0.117567,0.99
-,748,0.226112,0.288828,0.128897,0.89
-,749,0.229429,0.300394,0.138676,0.78
-,750,0.233118,0.308493,0.146658,0.91
-,751,0.237466,0.312662,0.150853,0.8
-,752,0.24152,0.313833,0.151697,0.82
-,753,0.246038,0.311328,0.148962,0.92
-,754,0.251149,0.306166,0.142825,0.89
-,755,0.256876,0.298507,0.133581,0.82
-,756,0.263296,0.289561,0.121747,0.82
-,757,0.269879,0.282195,0.109832,0.8
-,758,0.275326,0.276717,0.097958,0.89
-,759,0.277344,0.272172,0.083787,0.85
-,760,0.27669,0.267396,0.068722,0.88
-,761,0.279103,0.258929,0.063045,1.09
-,762,0.280462,0.247305,0.063694,0.67
-,763,0.280454,0.239033,0.061127,0.85
-,764,0.280429,0.23019,0.05934,1.11
-,765,0.2811,0.220586,0.058768,1.06
-,766,0.280973,0.210915,0.057345,1.03
-,767,0.281447,0.200718,0.056732,1.15
-,768,0.281541,0.189856,0.056034,1.08
-,769,0.281711,0.17877,0.055396,1.04
-,770,0.281796,0.167716,0.054764,1.2
-,771,0.281836,0.156997,0.054155,1.15
-,772,0.281948,0.146045,0.053483,1.12
-,773,0.282137,0.135166,0.052788,1.18
-,774,0.282164,0.124168,0.052176,1.17
-,775,0.282071,0.113056,0.051622,1.1
-,776,0.28197,0.101916,0.050913,1.17
-,777,0.282149,0.090998,0.050371,1.22
-,778,0.282139,0.079768,0.049906,0.8
-,779,0.282193,0.068517,0.04955,0.87
-,780,0.282292,0.057361,0.049809,1.26
-,781,0.282012,0.046401,0.049546,1.27
-,782,0.281887,0.035407,0.049346,0.8
-,783,0.282017,0.024631,0.04922,1.27
-,784,0.282156,0.01404,0.049113,1.21
-,785,0.282232,0.003299,0.048955,1.24
-,786,0.282139,-0.00769,0.048805,1.18
-,787,0.282205,-0.018632,0.048571,1.16
-,788,0.282593,-0.029609,0.048391,0.84
-,789,0.282609,-0.040667,0.048112,1.23
-,790,0.282811,-0.051716,0.048086,0.97
-,791,0.282656,-0.062984,0.047778,0.79
-,792,0.282565,-0.074618,0.047229,0.64
-,793,0.282517,-0.086193,0.04707,0.8
-,794,0.282587,-0.097586,0.046918,0.69
-,795,0.282763,-0.108871,0.046763,1.18
-,796,0.282913,-0.120312,0.046526,1.26
-,797,0.282588,-0.131718,0.04641,1.26
-,798,0.283105,-0.143294,0.046027,0.91
-,799,0.283031,-0.15473,0.045862,0.88
-,800,0.28314,-0.166553,0.045655,1.23
-,801,0.283036,-0.178336,0.045392,0.89
-,802,0.283151,-0.19011,0.045143,0.94
-,803,0.283303,-0.201924,0.045025,0.9
-,804,0.283057,-0.213753,0.044756,1.02
-,805,0.283324,-0.226093,0.044356,1.26
-,806,0.283375,-0.238057,0.044168,1.27
-,807,0.283558,-0.250285,0.044099,1.1
-,808,0.283605,-0.262626,0.043802,1.18
-,809,0.283897,-0.275029,0.043693,1.27
-,810,0.28374,-0.287584,0.043422,0.83
-,811,0.284132,-0.299753,0.043329,1.08
-,812,0.284128,-0.312274,0.042984,1.11
-,813,0.284223,-0.324871,0.042818,1.23
-,814,0.284623,-0.338089,0.042185,0.81
-,815,0.284679,-0.35086,0.041937,1.1
-,816,0.284569,-0.363461,0.041724,1
-,817,0.284608,-0.376261,0.041821,1.17
-,818,0.285304,-0.389785,0.041471,0.79
-,819,0.285,-0.402773,0.04179,0.86
-,820,0.284417,-0.415542,0.041801,0.89
-,821,0.283629,-0.427977,0.041847,0.91
-,822,0.283538,-0.440316,0.041194,1.12
-,823,0.283,-0.451035,0.039966,0.79
-,824,0.282225,-0.459282,0.038715,1.28
-,825,0.281605,-0.466819,0.036877,1
-,826,0.281135,-0.472765,0.035228,0.79
-,827,0.280064,-0.477889,0.033605,1.01
-,828,0.279405,-0.482983,0.03156,1.06
-,829,0.278229,-0.487146,0.027513,1.11
-,830,0.277108,-0.491039,0.022633,1.05
-,831,0.273997,-0.489204,0.021987,0.86
-,832,0.273182,-0.474985,0.029118,0.84
-,833,0.271237,-0.45462,0.03697,0.77
-,834,0.270711,-0.432756,0.042481,1
-,835,0.269762,-0.408608,0.048167,0.93
-,836,0.268374,-0.383783,0.052377,1.11
-,837,0.266853,-0.359068,0.055183,0.93
-,838,0.265338,-0.334382,0.056625,0.78
-,839,0.263397,-0.309386,0.057295,0.74
-,840,0.261649,-0.283421,0.057208,0.57
-,841,0.260095,-0.256645,0.057038,0.6
-,842,0.259357,-0.228885,0.056396,0.57
-,843,0.25895,-0.19996,0.055528,0.72
-,844,0.258675,-0.170052,0.054678,0.67
-,845,0.257876,-0.139433,0.054083,0.74
-,846,0.256972,-0.108612,0.053861,0.8
-,847,0.256148,-0.077515,0.053022,0.67
-,848,0.254878,-0.046352,0.052845,0.81
-,849,0.253996,-0.014941,0.052218,0.78
-,850,0.252824,0.016265,0.05245,0.96
-,851,0.251963,0.047802,0.053335,0.84
-,852,0.25109,0.079339,0.055164,0.87
-,853,0.250167,0.110634,0.058192,0.86
-,854,0.249154,0.141949,0.063025,0.83
-,855,0.248452,0.172298,0.070108,0.88
-,856,0.247901,0.201191,0.079349,0.91
-,857,0.247655,0.228004,0.090462,0.91
-,858,0.247652,0.252535,0.102293,0.72
-,859,0.248694,0.274025,0.114647,0.83
-,860,0.250095,0.292121,0.126675,0.94
-,861,0.252851,0.306521,0.13713,0.8
-,862,0.256325,0.317604,0.145533,0.88
-,863,0.259384,0.325606,0.150991,0.84
-,864,0.262272,0.330128,0.154091,0.79
-,865,0.264567,0.33045,0.154619,0.7
-,866,0.267894,0.32749,0.15165,0.81
-,867,0.272229,0.322171,0.145128,0.85
-,868,0.278493,0.314468,0.134887,0.82
-,869,0.286078,0.307362,0.122932,0.85
-,870,0.294602,0.300851,0.112037,0.85
-,871,0.300905,0.296361,0.100205,0.84
-,872,0.303724,0.291214,0.086234,0.82
-,873,0.301966,0.286131,0.072649,0.84
-,874,0.303011,0.278174,0.065997,0.94
-,875,0.305628,0.267677,0.064178,1.04
-,876,0.306233,0.259334,0.061508,1.03
-,877,0.305393,0.250698,0.059706,1.07
-,878,0.305983,0.241625,0.058377,1.04
-,879,0.306072,0.232523,0.057265,1.04
-,880,0.3062,0.222932,0.056619,1.13
-,881,0.306301,0.212795,0.055442,1.02
-,882,0.306497,0.202623,0.054954,1.09
-,883,0.306568,0.191921,0.054148,1.17
-,884,0.30659,0.181148,0.053378,1.19
-,885,0.306781,0.170187,0.052674,1.13
-,886,0.306747,0.15936,0.052151,1.18
-,887,0.306818,0.148345,0.051743,1.16
-,888,0.30686,0.137245,0.051318,1.13
-,889,0.306873,0.12606,0.051026,1.23
-,890,0.30689,0.114856,0.050667,1.19
-,891,0.306886,0.103759,0.05012,1.19
-,892,0.306904,0.09232,0.049521,1.17
-,893,0.30695,0.081098,0.049113,1.23
-,894,0.307002,0.069769,0.048473,1.1
-,895,0.307037,0.058746,0.048537,1.27
-,896,0.306774,0.047753,0.048504,1.26
-,897,0.306764,0.036782,0.048509,0.89
-,898,0.306989,0.026147,0.04839,1.25
-,899,0.306798,0.015332,0.048092,0.67
-,900,0.30694,0.005089,0.048167,1.13
-,901,0.307113,-0.005431,0.048123,1.27
-,902,0.307296,-0.016247,0.047532,1.15
-,903,0.307351,-0.026883,0.047529,1.24
-,904,0.30733,-0.03819,0.047134,1.17
-,905,0.307566,-0.048921,0.047143,0.81
-,906,0.307427,-0.060035,0.046886,1.2
-,907,0.307563,-0.07136,0.046589,0.5
-,908,0.307294,-0.08274,0.046259,1.14
-,909,0.307543,-0.093434,0.046489,0.88
-,910,0.307422,-0.104678,0.046303,0.9
-,911,0.30776,-0.115815,0.046067,1.26
-,912,0.307806,-0.12706,0.045766,1.22
-,913,0.307821,-0.138324,0.045531,1.17
-,914,0.308104,-0.149863,0.045204,0.9
-,915,0.308078,-0.161068,0.045128,1.05
-,916,0.307631,-0.172678,0.044805,1.03
-,917,0.308084,-0.184491,0.044583,0.86
-,918,0.308179,-0.196292,0.04435,0.94
-,919,0.308273,-0.208215,0.044219,1.23
-,920,0.308407,-0.220265,0.043935,1.26
-,921,0.308607,-0.232236,0.043689,1.27
-,922,0.308707,-0.2445,0.043358,0.87
-,923,0.308898,-0.256728,0.043171,0.86
-,924,0.309142,-0.269046,0.043148,1.13
-,925,0.309179,-0.281499,0.043003,1.22
-,926,0.309528,-0.294049,0.042619,1.28
-,927,0.309641,-0.30665,0.042361,1.14
-,928,0.309978,-0.31961,0.041995,1.17
-,929,0.310198,-0.332359,0.041842,0.94
-,930,0.309982,-0.345138,0.041568,0.89
-,931,0.310156,-0.358261,0.041612,1.12
-,932,0.309677,-0.37129,0.041681,1
-,933,0.30945,-0.383855,0.041756,1.04
-,934,0.308766,-0.396029,0.041495,0.88
-,935,0.308565,-0.407799,0.040465,0.95
-,936,0.307576,-0.417343,0.038797,0.95
-,937,0.306763,-0.425369,0.037124,0.98
-,938,0.306063,-0.431721,0.035405,0.91
-,939,0.30516,-0.437453,0.033826,1.06
-,940,0.303962,-0.442301,0.031466,1.15
-,941,0.302983,-0.447238,0.027561,0.98
-,942,0.301503,-0.451375,0.022989,0.83
-,943,0.299004,-0.454011,0.018626,0.89
-,944,0.29613,-0.440326,0.025864,1.19
-,945,0.293818,-0.421143,0.032638,1.08
-,946,0.292138,-0.398929,0.038398,0.92
-,947,0.290501,-0.374111,0.044155,1.01
-,948,0.288949,-0.348512,0.048683,1
-,949,0.286702,-0.323654,0.051746,0.87
-,950,0.284349,-0.298798,0.053456,0.77
-,951,0.281617,-0.273885,0.054576,0.75
-,952,0.279249,-0.248545,0.054673,0.56
-,953,0.277096,-0.22286,0.054187,0.82
-,954,0.275601,-0.196408,0.053433,0.77
-,955,0.274338,-0.16905,0.052394,0.75
-,956,0.273404,-0.140768,0.051177,0.67
-,957,0.272145,-0.111566,0.050393,0.7
-,958,0.270612,-0.081735,0.049638,0.83
-,959,0.269036,-0.05145,0.049231,0.81
-,960,0.26734,-0.021058,0.048973,0.68
-,961,0.265609,0.009351,0.048903,1.04
-,962,0.263979,0.040026,0.049767,0.81
-,963,0.262127,0.070622,0.051201,0.9
-,964,0.260493,0.10121,0.053383,0.82
-,965,0.258755,0.131635,0.056926,0.81
-,966,0.257304,0.161997,0.062044,0.86
-,967,0.255935,0.191498,0.069481,0.88
-,968,0.254819,0.219238,0.078839,0.84
-,969,0.253958,0.245296,0.089987,0.77
-,970,0.253825,0.268565,0.102091,0.8
-,971,0.254369,0.288749,0.114746,0.64
-,972,0.25622,0.306174,0.127381,0.84
-,973,0.259262,0.31956,0.138524,0.83
-,974,0.262932,0.329236,0.147375,0.85
-,975,0.266692,0.336047,0.15311,0.81
-,976,0.270269,0.339365,0.156245,0.84
-,977,0.273377,0.338711,0.156334,0.78
-,978,0.277393,0.334993,0.152747,0.76
-,979,0.282672,0.328393,0.145311,0.65
-,980,0.289242,0.320191,0.134769,0.83
-,981,0.298022,0.311918,0.122191,0.77
-,982,0.308141,0.304481,0.111171,0.88
-,983,0.31766,0.299578,0.10035,0.83
-,984,0.322176,0.293624,0.087597,0.74
-,985,0.321563,0.289251,0.07323,1.01
-,986,0.321563,0.280968,0.067822,1.08
-,987,0.323356,0.269539,0.067729,1.04
-,988,0.326017,0.260863,0.062918,0.99
-,989,0.32535,0.252379,0.06071,1
-,990,0.325353,0.242964,0.059565,1.07
-,991,0.326111,0.234232,0.057855,1.02
-,992,0.326306,0.224778,0.056918,1.04
-,993,0.326658,0.215205,0.055674,1.01
-,994,0.326833,0.205069,0.054796,1.07
-,995,0.327361,0.194469,0.053942,1.03
-,996,0.327426,0.183716,0.053226,1.06
-,997,0.327641,0.172694,0.05246,1.02
-,998,0.327715,0.16197,0.052013,1.03
-,999,0.32784,0.151071,0.051556,1.13
-,1000,0.327701,0.140112,0.050982,1.06
-,1001,0.327605,0.128715,0.0504,1.06
-,1002,0.327689,0.117631,0.050094,1.1
-,1003,0.327684,0.106435,0.04966,1.24
-,1004,0.328091,0.095377,0.048935,1.13
-,1005,0.327927,0.083908,0.048489,1.17
-,1006,0.32799,0.072462,0.047876,1.15
-,1007,0.328084,0.061265,0.047439,1.2
-,1008,0.328037,0.050458,0.047401,1.25
-,1009,0.327903,0.039503,0.047286,0.86
-,1010,0.328016,0.029234,0.04718,1.22
-,1011,0.327991,0.018745,0.047007,1.22
-,1012,0.328041,0.008477,0.046979,1.21
-,1013,0.328046,-0.001998,0.04675,1.25
-,1014,0.328279,-0.012278,0.046729,1.19
-,1015,0.328367,-0.023093,0.046458,1.26
-,1016,0.32834,-0.033811,0.046421,0.77
-,1017,0.328178,-0.045145,0.046056,0.6
-,1018,0.328339,-0.056057,0.046064,1.14
-,1019,0.32809,-0.067494,0.045771,0.54
-,1020,0.328188,-0.078865,0.045863,1.16
-,1021,0.328199,-0.090154,0.045849,1.19
-,1022,0.328135,-0.101587,0.045766,0.58
-,1023,0.328154,-0.112709,0.045589,0.66
-,1024,0.328204,-0.124269,0.045321,0.6
-,1025,0.328277,-0.135813,0.045135,0.6
-,1026,0.328155,-0.146994,0.045099,1.21
-,1027,0.327883,-0.158498,0.044917,0.97
-,1028,0.328617,-0.17005,0.044577,1.01
-,1029,0.328655,-0.181702,0.04435,1.28
-,1030,0.328556,-0.193523,0.043998,0.91
-,1031,0.328777,-0.205298,0.043833,0.94
-,1032,0.328937,-0.217141,0.043508,0.88
-,1033,0.32909,-0.229085,0.04334,1.26
-,1034,0.32927,-0.241042,0.043129,1.24
-,1035,0.329433,-0.253119,0.042925,1.19
-,1036,0.329628,-0.265604,0.042483,1.06
-,1037,0.330119,-0.277705,0.042416,1.13
-,1038,0.330126,-0.290155,0.042284,1.25
-,1039,0.33018,-0.30276,0.04208,0.98
-,1040,0.330284,-0.315645,0.041393,0.75
-,1041,0.330787,-0.328231,0.041136,1.07
-,1042,0.331,-0.340913,0.041139,1.09
-,1043,0.330922,-0.353653,0.041148,1.14
-,1044,0.331069,-0.367099,0.040777,1.1
-,1045,0.330865,-0.380082,0.041005,0.99
-,1046,0.330453,-0.393442,0.041132,1.09
-,1047,0.329993,-0.405795,0.041136,1.27
-,1048,0.329605,-0.41814,0.040426,0.98
-,1049,0.328823,-0.428759,0.039324,1.01
-,1050,-1,,,
-,1051,0.327268,-0.444635,0.03584,0.93
-,1052,0.326369,-0.450958,0.034284,0.77
-,1053,0.325177,-0.455966,0.032322,1.09
-,1054,0.324353,-0.461319,0.028921,1.06
-,1055,0.322724,-0.465071,0.0248,1.05
-,1056,0.320589,-0.469049,0.019322,1.07
-,1057,0.317667,-0.463023,0.021936,1.27
-,1058,0.313723,-0.445714,0.029266,1.04
-,1059,0.310457,-0.424527,0.034501,1.15
-,1060,0.307445,-0.399158,0.040062,1.1
-,1061,0.305629,-0.3724,0.044914,1.09
-,1062,0.303684,-0.34545,0.048948,0.98
-,1063,0.301468,-0.31815,0.05205,0.86
-,1064,0.299276,-0.291294,0.053765,0.8
-,1065,0.29709,-0.264887,0.054253,0.79
-,1066,0.294984,-0.238148,0.05416,0.61
-,1067,0.293599,-0.210607,0.053351,0.74
-,1068,0.292365,-0.182341,0.052829,0.55
-,1069,0.291267,-0.152755,0.05193,0.92
-,1070,0.290337,-0.122282,0.051359,0.7
-,1071,0.288466,-0.091174,0.050745,0.8
-,1072,0.286188,-0.05987,0.050412,0.79
-,1073,0.283686,-0.028204,0.050036,0.8
-,1074,0.280902,0.003402,0.049781,0.77
-,1075,0.277429,0.035212,0.05035,0.83
-,1076,0.273821,0.06668,0.051303,0.78
-,1077,0.269878,0.098346,0.053362,0.9
-,1078,0.265789,0.129899,0.056504,0.77
-,1079,0.261742,0.161106,0.061106,0.79
-,1080,0.257918,0.191984,0.067794,0.72
-,1081,0.254292,0.22153,0.076924,0.7
-,1082,0.251055,0.248954,0.087926,0.8
-,1083,0.248263,0.274154,0.100368,0.79
-,1084,0.246273,0.296396,0.113384,1.02
-,1085,0.24576,0.315272,0.126089,1.07
-,1086,0.246559,0.330296,0.137487,0.76
-,1087,0.248929,0.341921,0.146627,0.73
-,1088,0.25201,0.350603,0.15255,0.74
-,1089,0.255514,0.355573,0.155633,0.76
-,1090,0.258462,0.356405,0.156064,0.81
-,1091,0.261642,0.353328,0.153335,0.7
-,1092,0.265978,0.347652,0.147457,0.83
-,1093,0.271161,0.339195,0.13867,0.87
-,1094,0.277424,0.330091,0.127652,0.85
-,1095,0.283227,0.322737,0.117148,0.88
-,1096,0.28781,0.317658,0.106187,0.88
-,1097,0.289584,0.313321,0.092157,0.87
-,1098,0.289038,0.308773,0.077918,0.97
-,1099,0.28872,0.301519,0.069471,0.74
-,1100,0.290682,0.291111,0.067573,0.94
-,1101,0.292952,0.281618,0.064261,0.97
-,1102,0.292432,0.27286,0.062318,0.95
-,1103,0.292184,0.263605,0.061353,0.89
-,1104,0.292762,0.254581,0.060002,1.18
-,1105,0.292842,0.245222,0.059275,1.17
-,1106,0.292914,0.235445,0.058238,1.07
-,1107,0.293404,0.225794,0.057722,1.18
-,1108,0.293481,0.215627,0.056941,1.18
-,1109,0.293668,0.205134,0.056404,0.78
-,1110,0.29374,0.19396,0.055829,0.75
-,1111,0.293775,0.182914,0.055165,0.92
-,1112,0.293787,0.171878,0.054577,1.26
-,1113,0.29391,0.160802,0.053904,1.17
-,1114,0.294036,0.149371,0.053202,0.83
-,1115,0.29395,0.137937,0.052611,0.77
-,1116,0.294037,0.126599,0.052064,1.17
-,1117,0.294127,0.115331,0.051736,1.21
-,1118,0.294251,0.103867,0.051236,0.85
-,1119,0.294076,0.09216,0.050683,0.81
-,1120,0.29418,0.080743,0.05013,1.22
-,1121,0.294348,0.069251,0.049581,0.87
-,1122,0.294364,0.05814,0.04966,0.96
-,1123,0.294092,0.047161,0.049382,0.81
-,1124,0.294189,0.036287,0.049242,0.8
-,1125,0.294231,0.026,0.049164,1.27
-,1126,0.294408,0.015453,0.049086,0.95
-,1127,0.294579,0.0053,0.0488,0.77
-,1128,0.294753,-0.005443,0.048696,0.8
-,1129,0.294781,-0.015985,0.048644,0.88
-,1130,0.29478,-0.027154,0.048175,0.8
-,1131,0.294629,-0.038399,0.048157,1.06
-,1132,0.29468,-0.049616,0.047898,0.79
-,1133,0.294789,-0.060749,0.047793,0.83
-,1134,0.29448,-0.072211,0.047467,0.61
-,1135,0.294575,-0.083404,0.047448,0.88
-,1136,0.294462,-0.094434,0.047308,1.17
-,1137,0.2948,-0.106246,0.046762,0.81
-,1138,0.294918,-0.117479,0.046502,0.86
-,1139,0.295083,-0.128946,0.04621,0.89
-,1140,0.295113,-0.140535,0.04586,0.9
-,1141,0.295135,-0.152068,0.045457,0.94
-,1142,0.295298,-0.16365,0.045206,1
-,1143,0.295297,-0.175242,0.044868,0.99
-,1144,0.295184,-0.187064,0.044464,0.9
-,1145,0.295433,-0.198719,0.04407,0.86
-,1146,0.29556,-0.210406,0.043785,0.88
-,1147,0.295723,-0.222296,0.043498,0.89
-,1148,0.295853,-0.234079,0.043185,0.9
-,1149,0.296048,-0.245997,0.042862,1.17
-,1150,0.296146,-0.258124,0.042518,1.04
-,1151,0.296312,-0.270187,0.042472,1.03
-,1152,0.296419,-0.282666,0.041973,0.9
-,1153,0.29626,-0.295022,0.041983,1.06
-,1154,0.296838,-0.308222,0.041536,0.82
-,1155,0.296944,-0.32103,0.041407,0.91
-,1156,0.296835,-0.334041,0.041362,0.93
-,1157,0.296819,-0.347315,0.041387,0.96
-,1158,0.296693,-0.360329,0.041596,1.19
-,1159,0.296123,-0.373376,0.041542,1.18
-,1160,0.295596,-0.385687,0.041218,0.74
-,1161,0.295138,-0.396464,0.040319,0.99
-,1162,0.29405,-0.405685,0.038613,1.24
-,1163,0.292959,-0.413498,0.037122,0.88
-,1164,0.292192,-0.419848,0.035338,0.98
-,1165,0.29101,-0.425838,0.033546,0.95
-,1166,0.289404,-0.431033,0.030624,1.1
-,1167,0.288243,-0.435576,0.02689,0.93
-,1168,0.286203,-0.440052,0.022738,0.93
-,1169,0.283635,-0.437473,0.026267,1.05
-,1170,0.281708,-0.426951,0.033876,0.94
-,1171,0.280195,-0.4129,0.041401,1.05
-,1172,0.279321,-0.396522,0.048461,0.86
-,1173,0.278461,-0.378919,0.054922,1.22
-,1174,0.277876,-0.361613,0.059931,0.89
-,1175,0.276968,-0.344052,0.064184,0.73
-,1176,0.276492,-0.327406,0.066734,0.8
-,1177,0.274729,-0.309967,0.06939,1.07
-,1178,0.273253,-0.293377,0.070674,0.99
